scenario_id,scenario_role,line_number,timestamp,stream_id,src_ip,dst_ip,service,control_object,control_action,ctl_num,origin_identifier,final_tag,protocol_reasons,stat_reasons,anomaly_score,supervised_is_anomaly,meta_fusion_score,meta_prediction,sequence_branch_score,sequence_positive_prediction,review_label,keep_for_training,review_notes
scenario_0053,core,207107,2026-02-15T05:57:56.413349,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,failed-control,report_ctlnum_regression,,45.0,1,,,,,,,
scenario_0053,context,207110,2026-02-15T05:57:59.024610,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,WRITE,E03A103_CTRL/Q0CSWI1$CO$Pos,Oper,165.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0053,context,207111,2026-02-15T05:57:59.031441,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0053,context,207112,2026-02-15T05:57:59.078291,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0053,context,207113,2026-02-15T05:57:59.086099,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0053,context,207136,2026-02-15T05:58:09.120812,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,interarrival_outlier,9.96,1,,,,,,,
scenario_0053,context,207137,2026-02-15T05:58:09.126668,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,9.92,1,,,,,,,
scenario_0053,context,207152,2026-02-15T05:58:14.990512,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,WRITE,E03A103_CTRL/Q1CSWI1$CO$Pos,SBOw,166.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0053,context,207153,2026-02-15T05:58:15.109583,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0053,core,207154,2026-02-15T05:58:15.113488,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,failed-control,report_ctlnum_regression;report_without_matching_write,,50.0,1,,,,,,,
scenario_0053,context,207161,2026-02-15T05:58:18.326735,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,WRITE,E03A103_CTRL/Q1CSWI1$CO$Pos,Oper,166.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0053,context,207162,2026-02-15T05:58:18.335518,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0053,context,207163,2026-02-15T05:58:18.663450,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0053,context,207164,2026-02-15T05:58:19.161203,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0053,context,207169,2026-02-15T05:58:20.758540,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0053,context,207170,2026-02-15T05:58:20.764398,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0053,context,207187,2026-02-15T05:58:29.094015,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,WRITE,E03A103_CTRL/Q0CSWI1$CO$Pos,SBOw,167.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0053,context,207188,2026-02-15T05:58:29.100846,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0053,core,207189,2026-02-15T05:58:29.121341,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,failed-control,report_ctlnum_regression;report_without_matching_write,,50.0,1,,,,,,,
scenario_0053,context,207198,2026-02-15T05:58:32.365956,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,WRITE,E03A103_CTRL/Q0CSWI1$CO$Pos,Oper,167.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0053,context,207199,2026-02-15T05:58:32.381574,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0053,context,207200,2026-02-15T05:58:32.412804,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0053,context,207202,2026-02-15T05:58:32.465508,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0053,context,207203,2026-02-15T05:58:32.469411,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0053,context,207228,2026-02-15T05:58:42.507640,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,interarrival_outlier,9.67,1,,,,,,,
scenario_0053,context,207229,2026-02-15T05:58:42.510566,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,9.63,1,,,,,,,
scenario_0054,context,234582,2026-02-15T09:27:48.482951,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0054,context,234583,2026-02-15T09:27:48.488807,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0054,context,269371,2026-02-15T14:11:57.750971,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,WRITE,E03A103_CTRL/Q0CSWI1$CO$Pos,SBOw,170.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0054,context,269372,2026-02-15T14:11:57.756825,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0054,core,269373,2026-02-15T14:11:57.775369,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,likely-attack,report_without_matching_write,interarrival_outlier,70.0,1,,,,,,,
scenario_0054,context,269382,2026-02-15T14:12:00.287114,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,WRITE,E03A103_CTRL/Q0CSWI1$CO$Pos,Oper,170.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0054,context,269383,2026-02-15T14:12:00.303706,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0054,context,269384,2026-02-15T14:12:00.347626,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0054,context,269385,2026-02-15T14:12:00.354458,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0054,context,269386,2026-02-15T14:12:00.357386,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0054,context,269409,2026-02-15T14:12:10.362160,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0054,context,269410,2026-02-15T14:12:10.405102,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0054,context,269413,2026-02-15T14:12:15.612087,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,WRITE,E03A103_CTRL/Q1CSWI1$CO$Pos,SBOw,171.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0054,context,269414,2026-02-15T14:12:15.617941,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0054,core,269415,2026-02-15T14:12:15.634536,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,failed-control,report_ctlnum_regression;report_without_matching_write,,50.0,1,,,,,,,
scenario_0054,context,269428,2026-02-15T14:12:18.713812,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,WRITE,E03A103_CTRL/Q1CSWI1$CO$Pos,Oper,171.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0054,context,269429,2026-02-15T14:12:18.721620,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0054,context,269433,2026-02-15T14:12:19.051501,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0054,context,269437,2026-02-15T14:12:19.556636,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0054,context,269438,2026-02-15T14:12:21.132559,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0054,context,269439,2026-02-15T14:12:21.155005,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0054,context,269440,2026-02-15T14:12:21.170621,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0055,context,269491,2026-02-15T14:12:41.178395,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,,0.0,1,0.9971321097860608,1.0,0.99646676,1.0,,,
scenario_0055,context,269492,2026-02-15T14:12:41.227194,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,0.9981157728766742,1.0,0.99553204,1.0,,,
scenario_0055,context,269520,2026-02-15T14:12:51.186850,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,,0.0,1,0.9835699167590072,1.0,0.99423486,1.0,,,
scenario_0055,context,269521,2026-02-15T14:12:51.232722,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,0.9765441800809942,0.0,0.99334395,1.0,,,
scenario_0055,context,269524,2026-02-15T14:12:53.379400,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,WRITE,E03A103_CTRL/Q1CSWI1$CO$Pos,SBOw,174.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,0.999936627244786,1.0,0.9990632,1.0,,,
scenario_0055,context,269525,2026-02-15T14:12:53.387207,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,WRITE,,,,,normal,,,0.0,1,0.9999663255803736,1.0,0.9988992,1.0,,,
scenario_0055,core,269526,2026-02-15T14:12:53.391111,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,failed-control,report_without_matching_write,,45.0,1,0.999999998001869,1.0,0.99928015,1.0,,,
scenario_0055,context,269529,2026-02-15T14:12:57.154675,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,WRITE,E03A103_CTRL/Q1CSWI1$CO$Pos,Oper,174.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,0.9999703151665296,1.0,0.9994367,1.0,,,
scenario_0055,context,269530,2026-02-15T14:12:57.170290,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,WRITE,,,,,normal,,,0.0,1,0.9999699337349494,1.0,0.99947995,1.0,,,
scenario_0055,context,269540,2026-02-15T14:12:57.514812,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,0.999969806589394,1.0,0.9994537,1.0,,,
scenario_0055,context,269542,2026-02-15T14:12:58.010614,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,0.9999702106202418,1.0,0.99942553,1.0,,,
scenario_0055,context,269549,2026-02-15T14:12:59.597705,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,0.99996907636708,1.0,0.99935895,1.0,,,
scenario_0055,context,269550,2026-02-15T14:12:59.613322,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,0.9999702047864788,1.0,0.9994288,1.0,,,
scenario_0055,context,269551,2026-02-15T14:12:59.635769,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,0.9999702053668176,1.0,0.99936205,1.0,,,
scenario_0056,context,269604,2026-02-15T14:13:19.670920,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0056,context,269605,2026-02-15T14:13:19.691417,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0056,context,269632,2026-02-15T14:13:29.684255,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0056,context,269633,2026-02-15T14:13:29.706703,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0056,context,269636,2026-02-15T14:13:32.688313,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,WRITE,E03A103_CTRL/Q0CSWI1$CO$Pos,SBOw,177.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0056,context,269637,2026-02-15T14:13:32.720521,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0056,core,269638,2026-02-15T14:13:32.734184,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,failed-control,report_ctlnum_regression;report_without_matching_write,,50.0,1,,,,,,,
scenario_0056,context,269643,2026-02-15T14:13:36.252379,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,WRITE,E03A103_CTRL/Q0CSWI1$CO$Pos,Oper,177.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0056,context,269644,2026-02-15T14:13:36.263116,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0056,context,269645,2026-02-15T14:13:36.298251,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0056,context,269646,2026-02-15T14:13:36.349979,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0056,context,269647,2026-02-15T14:13:36.367545,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0056,context,269668,2026-02-15T14:13:46.372218,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0056,context,269669,2026-02-15T14:13:46.403453,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0057,context,270686,2026-02-15T14:21:16.838870,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0057,context,270687,2026-02-15T14:21:16.886257,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0057,context,270708,2026-02-15T14:21:26.848170,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0057,context,270709,2026-02-15T14:21:26.853047,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0057,core,270730,2026-02-15T14:21:35.355256,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,likely-attack,report_without_matching_write,interarrival_outlier,70.0,1,,,,,,,
scenario_0057,core,270731,2026-02-15T14:21:35.526053,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0057,context,270754,2026-02-15T14:21:45.538018,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0057,context,270755,2026-02-15T14:21:45.609266,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0057,core,270776,2026-02-15T14:21:55.075747,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,failed-control,report_ctlnum_regression;report_without_matching_write,,50.0,1,,,,,,,
scenario_0057,context,270777,2026-02-15T14:21:55.516378,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0057,core,270778,2026-02-15T14:21:56.075147,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0057,core,270781,2026-02-15T14:21:57.620372,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,payload_size_outlier,89.67,1,,,,,,,
scenario_0057,context,270802,2026-02-15T14:22:07.619828,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0057,context,270803,2026-02-15T14:22:07.672529,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0057,context,270824,2026-02-15T14:22:17.625481,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0057,context,270825,2026-02-15T14:22:17.639143,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0058,context,270870,2026-02-15T14:22:37.625910,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0058,context,270871,2026-02-15T14:22:37.670806,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0058,context,270892,2026-02-15T14:22:47.645828,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0058,context,270893,2026-02-15T14:22:47.681940,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0058,core,270914,2026-02-15T14:22:56.195705,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0058,context,270915,2026-02-15T14:22:56.637826,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0058,core,270916,2026-02-15T14:22:57.134892,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0058,core,270929,2026-02-15T14:22:58.738438,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0058,context,270950,2026-02-15T14:23:08.743341,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0058,context,270951,2026-02-15T14:23:08.748221,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0058,core,270958,2026-02-15T14:23:14.276280,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0058,context,270959,2026-02-15T14:23:14.417379,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0058,core,270960,2026-02-15T14:23:14.509117,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0058,context,270981,2026-02-15T14:23:24.475489,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0058,context,270982,2026-02-15T14:23:24.511600,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0058,context,271004,2026-02-15T14:23:34.484399,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0058,context,271005,2026-02-15T14:23:34.512703,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0059,context,284018,2026-02-15T15:59:25.799520,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0059,context,284019,2026-02-15T15:59:25.861982,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0059,context,284041,2026-02-15T15:59:35.811342,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0059,context,284042,2026-02-15T15:59:35.815246,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0059,core,284044,2026-02-15T15:59:38.694636,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,interarrival_outlier,100.0,1,,,,,,,
scenario_0059,core,284046,2026-02-15T15:59:38.860555,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0059,context,284068,2026-02-15T15:59:48.866338,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0059,context,284069,2026-02-15T15:59:48.944417,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0059,context,284090,2026-02-15T15:59:58.893936,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0059,context,284091,2026-02-15T15:59:58.936814,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0059,core,284112,2026-02-15T16:00:06.815549,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0059,context,284113,2026-02-15T16:00:07.255718,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0059,core,284114,2026-02-15T16:00:07.754447,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0059,core,284116,2026-02-15T16:00:09.360764,10.0.19.39:56638-10.0.19.49:102,10.0.19.49,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,payload_size_outlier,89.67,1,,,,,,,
scenario_0059,context,284138,2026-02-15T16:00:19.368342,10.0.19.39:56638-10.0.19.49:102,10.0.19.39,10.0.19.49,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
