line_number,timestamp,tag,seed_is_attack,supervised_is_anomaly,scenario_id,scenario_role,scenario_seed_count,scenario_member_count,scenario_group_key,scenario_window_start_line,scenario_window_end_line,scenario_core_start_line,scenario_core_end_line,scenario_start_timestamp,scenario_end_timestamp,scenario_duration_seconds,stream_id
64583,2026-02-14T10:19:03.692179,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64584,2026-02-14T10:19:03.695107,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64601,2026-02-14T10:19:13.687148,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64602,2026-02-14T10:19:13.749610,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64619,2026-02-14T10:19:23.728388,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64620,2026-02-14T10:19:23.784020,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64638,2026-02-14T10:19:33.729500,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64639,2026-02-14T10:19:33.837836,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64657,2026-02-14T10:19:43.764491,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64658,2026-02-14T10:19:43.795720,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64675,2026-02-14T10:19:53.768598,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64676,2026-02-14T10:19:53.771525,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64694,2026-02-14T10:20:03.775096,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64695,2026-02-14T10:20:03.777048,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64712,2026-02-14T10:20:13.766458,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64713,2026-02-14T10:20:13.812330,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64731,2026-02-14T10:20:23.771252,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64732,2026-02-14T10:20:23.823125,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64750,2026-02-14T10:20:33.775188,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64751,2026-02-14T10:20:33.777143,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64768,2026-02-14T10:20:43.764591,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64769,2026-02-14T10:20:43.811440,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64787,2026-02-14T10:20:53.890826,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64788,2026-02-14T10:20:53.933769,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64806,2026-02-14T10:21:03.891930,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64807,2026-02-14T10:21:03.934874,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64824,2026-02-14T10:21:13.910452,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64825,2026-02-14T10:21:13.913380,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64843,2026-02-14T10:21:23.910018,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64844,2026-02-14T10:21:23.940274,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64861,2026-02-14T10:21:33.963943,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64862,2026-02-14T10:21:33.970775,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64880,2026-02-14T10:21:43.978791,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64881,2026-02-14T10:21:44.022711,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64899,2026-02-14T10:21:54.098826,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64900,2026-02-14T10:21:54.255958,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64917,2026-02-14T10:22:04.150111,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64918,2026-02-14T10:22:04.153038,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64936,2026-02-14T10:22:14.138263,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64937,2026-02-14T10:22:14.266116,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64955,2026-02-14T10:22:24.139354,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64956,2026-02-14T10:22:24.143258,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64974,2026-02-14T10:22:34.154759,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64975,2026-02-14T10:22:34.215271,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64993,2026-02-14T10:22:44.163966,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
64994,2026-02-14T10:22:44.183485,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65011,2026-02-14T10:22:54.175252,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65012,2026-02-14T10:22:54.223077,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65030,2026-02-14T10:23:04.189125,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65031,2026-02-14T10:23:04.244756,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65048,2026-02-14T10:23:14.221180,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65049,2026-02-14T10:23:14.225084,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65066,2026-02-14T10:23:24.247786,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65067,2026-02-14T10:23:24.267308,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65085,2026-02-14T10:23:34.268514,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65086,2026-02-14T10:23:34.391471,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65104,2026-02-14T10:23:44.298300,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65105,2026-02-14T10:23:44.322701,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65122,2026-02-14T10:23:54.323107,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65123,2026-02-14T10:23:54.375813,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65141,2026-02-14T10:24:04.398009,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65142,2026-02-14T10:24:04.400935,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65159,2026-02-14T10:24:14.392082,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65160,2026-02-14T10:24:14.395983,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65178,2026-02-14T10:24:24.448130,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65179,2026-02-14T10:24:24.517426,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65197,2026-02-14T10:24:34.583801,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65198,2026-02-14T10:24:34.689207,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65215,2026-02-14T10:24:44.692306,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65216,2026-02-14T10:24:44.764530,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65234,2026-02-14T10:24:54.728861,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65235,2026-02-14T10:24:54.784490,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65253,2026-02-14T10:25:04.756122,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65254,2026-02-14T10:25:04.796136,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65271,2026-02-14T10:25:14.776852,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65272,2026-02-14T10:25:14.780758,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65290,2026-02-14T10:25:24.775430,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65291,2026-02-14T10:25:24.792998,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65308,2026-02-14T10:25:34.776560,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65309,2026-02-14T10:25:34.781439,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65327,2026-02-14T10:25:44.785560,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65328,2026-02-14T10:25:44.794345,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65346,2026-02-14T10:25:54.862390,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65347,2026-02-14T10:25:54.878005,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65364,2026-02-14T10:26:04.886407,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65365,2026-02-14T10:26:04.890309,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65383,2026-02-14T10:26:14.921395,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65384,2026-02-14T10:26:14.929204,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65401,2026-02-14T10:26:24.888366,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65402,2026-02-14T10:26:24.916677,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65423,2026-02-14T10:26:34.905978,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65424,2026-02-14T10:26:34.910859,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65452,2026-02-14T10:26:44.946125,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65453,2026-02-14T10:26:44.952955,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65474,2026-02-14T10:26:54.948791,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65475,2026-02-14T10:26:54.961477,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65503,2026-02-14T10:27:04.960515,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65504,2026-02-14T10:27:05.005409,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65525,2026-02-14T10:27:15.036397,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65526,2026-02-14T10:27:15.041279,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65551,2026-02-14T10:27:25.030126,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65552,2026-02-14T10:27:25.091587,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65572,2026-02-14T10:27:35.045178,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65573,2026-02-14T10:27:35.088121,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65596,2026-02-14T10:27:45.066284,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65597,2026-02-14T10:27:45.128745,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65620,2026-02-14T10:27:55.102970,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65621,2026-02-14T10:27:55.200568,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65648,2026-02-14T10:28:05.086348,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65649,2026-02-14T10:28:05.089273,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65669,2026-02-14T10:28:15.104338,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65670,2026-02-14T10:28:15.154114,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65690,2026-02-14T10:28:25.114971,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65691,2026-02-14T10:28:25.159866,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65710,2026-02-14T10:28:35.110053,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65711,2026-02-14T10:28:35.114933,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65731,2026-02-14T10:28:45.116167,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65732,2026-02-14T10:28:45.209862,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65752,2026-02-14T10:28:55.174212,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65753,2026-02-14T10:28:55.241555,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65772,2026-02-14T10:29:05.209609,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65773,2026-02-14T10:29:05.287690,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65793,2026-02-14T10:29:15.307019,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65794,2026-02-14T10:29:15.315805,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65814,2026-02-14T10:29:25.363176,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65815,2026-02-14T10:29:25.404167,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65834,2026-02-14T10:29:35.325243,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65835,2026-02-14T10:29:35.335978,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65855,2026-02-14T10:29:45.307180,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65856,2026-02-14T10:29:45.313035,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65876,2026-02-14T10:29:55.311185,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65877,2026-02-14T10:29:55.351201,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65896,2026-02-14T10:30:05.304625,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65897,2026-02-14T10:30:05.361233,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65917,2026-02-14T10:30:15.314959,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65918,2026-02-14T10:30:15.335453,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65938,2026-02-14T10:30:25.324015,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65939,2026-02-14T10:30:25.384527,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65958,2026-02-14T10:30:35.327766,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65959,2026-02-14T10:30:35.382420,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65979,2026-02-14T10:30:45.324332,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65980,2026-02-14T10:30:45.329212,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
65999,2026-02-14T10:30:55.320179,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66000,2026-02-14T10:30:55.326033,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66019,2026-02-14T10:31:05.330984,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66020,2026-02-14T10:31:05.401255,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66039,2026-02-14T10:31:15.327007,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66040,2026-02-14T10:31:15.350430,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66060,2026-02-14T10:31:25.365264,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66061,2026-02-14T10:31:25.368193,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66081,2026-02-14T10:31:35.335084,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66082,2026-02-14T10:31:35.338988,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66101,2026-02-14T10:31:45.428651,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66102,2026-02-14T10:31:45.493066,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66120,2026-02-14T10:31:55.463227,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66122,2026-02-14T10:31:55.539354,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66142,2026-02-14T10:32:05.463106,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66143,2026-02-14T10:32:05.476769,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66162,2026-02-14T10:32:15.480126,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66163,2026-02-14T10:32:15.523069,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66183,2026-02-14T10:32:25.535485,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66184,2026-02-14T10:32:25.644795,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66204,2026-02-14T10:32:35.536973,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66205,2026-02-14T10:32:35.540874,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66224,2026-02-14T10:32:45.564247,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66225,2026-02-14T10:32:45.613047,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66245,2026-02-14T10:32:55.569812,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66246,2026-02-14T10:32:55.574692,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66266,2026-02-14T10:33:05.747828,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66267,2026-02-14T10:33:05.804435,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66286,2026-02-14T10:33:15.745433,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66287,2026-02-14T10:33:15.791304,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66307,2026-02-14T10:33:25.756667,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66308,2026-02-14T10:33:25.760572,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66327,2026-02-14T10:33:35.761945,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66328,2026-02-14T10:33:35.844904,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66348,2026-02-14T10:33:45.833852,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66349,2026-02-14T10:33:45.836779,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66368,2026-02-14T10:33:55.861781,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66369,2026-02-14T10:33:55.908629,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66389,2026-02-14T10:34:05.865777,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66390,2026-02-14T10:34:05.918478,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66410,2026-02-14T10:34:15.883764,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66411,2026-02-14T10:34:15.994051,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66430,2026-02-14T10:34:25.959481,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66431,2026-02-14T10:34:25.999497,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66451,2026-02-14T10:34:35.994449,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66452,2026-02-14T10:34:35.999328,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66472,2026-02-14T10:34:46.003386,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66473,2026-02-14T10:34:46.100007,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66493,2026-02-14T10:34:56.148080,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66494,2026-02-14T10:34:56.172480,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66514,2026-02-14T10:35:06.192484,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66515,2026-02-14T10:35:06.276417,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66535,2026-02-14T10:35:16.192593,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66536,2026-02-14T10:35:16.196497,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66555,2026-02-14T10:35:26.254436,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66556,2026-02-14T10:35:26.258342,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66576,2026-02-14T10:35:36.282559,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66577,2026-02-14T10:35:36.286463,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66597,2026-02-14T10:35:46.296990,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66598,2026-02-14T10:35:46.361408,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66617,2026-02-14T10:35:56.412225,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66618,2026-02-14T10:35:56.501039,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66638,2026-02-14T10:36:06.440708,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66639,2026-02-14T10:36:06.478772,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66661,2026-02-14T10:36:16.491277,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66662,2026-02-14T10:36:16.546907,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
66713,2026-02-14T10:36:26.627652,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.39:56638-10.0.19.49:102
